skill,skill_premium_niavereg,skill_premium_countryfes,skill_premium_workerfes,skill_premium_controls,degree_nc,annvalue_nc,gini_nc,bridge_centrality_nc,degree_df,annvalue_df,gini_df,bridge_centrality_df,supply,demand
construction-estimating,0.3157936848845845,0.16707220015538546,-1.049868218328721,0.05393109176854194,20,0.75171125770024,0.9958711808422794,9.379599848825247e-5,5,1.3411319106179966,0.9989677952105698,5.378546463490056e-7,28,7
facility-design,0.9231281062957404,0.6249079589275176,-1.049868218328721,0.4440347989819009,3,0.07229119875472048,0.9993806771263418,0,1,0.08791977438624872,0.999793559042114,4.1486513723810374e-5,0,1
sage-peachtree-complete-accounting,0.2314213596169922,0.06223294661416274,2.168733831653248,0.08296292382679658,4,0.6026903864147567,0.9991742361684558,2.921626465237572e-6,2,-0.5341228227861441,0.999587118084228,0,34,3
technical-illustration,0.09880999619723656,-0.17527042354600414,-6.14470858628814,-0.05111237166511125,49,3.6126917980886284,0.9898843930635823,8.49375653450416e-4,31,1.975791166779518,0.993600330305533,0.00014276983610706499,33,23
materials-engineering,0.49350276157938655,0.45953514253758826,3.19197975723498,0.6761370608355137,10,1.4138439313313258,0.9979355904211399,4.342624755524849e-5,21,3.03940189923966,0.9956647398843923,2.1952961753858244e-4,6,3
mapr,-0.16514727120259845,-0.05676262583251181,-1.049868218328721,0.0043101814044424,0,0,NA,0,0,0,NA,0,3,2
sequelize,0.09406063652892936,0.2925348308567145,2.604489819280149,0.17368003114867803,14,0.46369982220594164,0.9971098265895961,2.719557466967058e-4,9,-0.44823320976411085,0.9981420313790252,1.178200379402653e-7,6,3
elk,-0.00185891942552971,0.36623870465926733,-1.049868218328721,0.17284183994133506,4,0.21236203679883606,0.9991742361684558,6.602261081844714e-5,2,0.2123425729169909,0.9995871180842283,1.500259601024962e-4,8,3
logstash,0.01367261561197697,0.32794011239243254,-1.049868218328721,0.1684976703292661,1,-0.24374108991838103,0.999793559042114,0,2,-0.07338490146987817,0.999587118084228,4.4342326736682046e-7,11,2
blue-prism,-1.1680872777169349,-0.91870561299257,-1.049868218328721,-1.0632245274067238,1,-0.07641395562892687,0.999793559042114,1.4709546502589277e-5,0,0,NA,0,5,1
uipath,-0.11459059641639348,-0.3079806679653987,-1.049868218328721,-0.17248891140045883,5,-0.24047240121634533,0.9989677952105701,3.3432000288812137e-4,3,-0.9311939863883796,0.9993806771263423,4.171765063184843e-6,21,5
traffic-geyser,1.5946323237346842,0.9594263517025414,26.79166315083368,1.2626522697812084,2,-0.012683255603177984,0.999587118084228,3.3432633792876364e-5,2,-0.18521142410400906,0.999587118084228,0,11,2
convert,0.3499053032085263,0.284516328917955,8.087393979008787,0.3138870820605989,11,2.006846066888923,0.9977291494632535,1.4901439002785094e-5,3,0.0015180553796587948,0.9993806771263418,1.1968582107008631e-4,37,14
angular2,0.09917617390239228,0.06843683652183115,3.3101824307884846,0.20240744423242463,16,1.629979177502327,0.9966969446738236,9.787079372516888e-6,14,-1.00524772008217,0.9971098265895958,5.201103520357366e-7,68,8
microsoft-business-intelligence-studio,-0.4879152133745197,-0.4313778131688286,-4.682184186853454,-0.3645105566005164,4,0.7063908099456797,0.9991742361684558,8.879376116325363e-7,2,0.5808790821374847,0.999587118084228,0,3,2
alexa-skill-kit,0.34104123686670135,0.24702075202191784,-1.049868218328721,0.2853448122175963,8,1.398743364510292,0.9983484723369116,2.4495301708552424e-5,1,0.1217756466930433,0.999793559042114,0,24,5
voicent-communications-appointment-reminder,0.1940195696812873,0.4887230148349288,-1.049868218328721,0.3646560211939267,0,0,NA,0,0,0,NA,0,0,1
convolutional-neural-network,0.7776663067442803,1.2533115263878782,-1.049868218328721,0.9588675830079804,4,0.3284532545642951,0.9991742361684558,4.661938860297694e-8,1,0.6249079589275176,0.999793559042114,0,12,2
vegas-movie-studio-platinum,-1.0866710802689985,-0.44496447466122785,-1.049868218328721,-0.8788569251912347,0,0,NA,0,0,0,NA,0,0,1
es6,0.30770226366017156,0.1961336085978905,1.3089306329723789,0.42453841226675526,15,0.15298220732842371,0.9969033856317093,1.690280455131218e-4,6,0.6623552767655809,0.9987613542526833,0,15,6
html-newsletter,0.9927809883456796,0.5779090053153594,6.631254798465599,0.7079263212976734,16,3.3344579131792234,0.9966969446738229,5.996178708921033e-5,32,-0.3044913097969104,0.9933938893476466,1.781408982686308e-5,83,7
2d-art,-0.2276103206668736,-0.6602883225831835,-0.7635740977823614,-0.2882294106979752,11,4.149272244889527,0.9977291494632535,2.3883996023989782e-5,4,-0.15152045513399,0.9991742361684558,2.2861284621417032e-6,39,4
2d-game-art,-0.10197308632376798,-0.4195327801252918,-0.7635740977823614,0.06573700430346782,6,1.8697687455403262,0.9987613542526833,4.544094332476775e-6,3,-0.012011407343218622,0.9993806771263418,0,32,3
concept-development,0.5299807213740335,0.05366429653715769,0.5212583613862104,0.4684772016348279,4,0.4696405597933886,0.9991742361684558,1.5698151974258086e-4,3,0.15172771643373822,0.9993806771263418,3.808084947560973e-4,12,5
sculpting,-0.1477216906923248,-0.4120974059833259,-5.356918840333064,-0.1365363661645013,2,0.16985942930817485,0.999587118084228,5.2289643019073474e-5,0,0,NA,0,51,6
translation-dutch-french,0.9389794880206818,0.654449503771869,-1.049868218328721,0.3900893331224483,5,-0.1752875387936469,0.9989677952105698,6.194553216561753e-5,4,0.4343210502368199,0.9991742361684558,2.304144269366705e-9,12,3
concur,-0.1954980001319293,0.0431860169755119,-1.049868218328721,-0.0950379755004975,0,0,NA,0,0,0,NA,0,3,1
lucid-software-lucidchart,1.47482069811268,0.4149495643747624,-1.049868218328721,0.6207100621310873,1,0.13569224730287233,0.999793559042114,3.1078927638305325e-5,1,0.08791977438624872,0.999793559042114,4.1486513723810374e-5,10,2
scriptwriting,0.07220704196890365,0.0194086920866116,-1.2663162436556017,0.02719266856107735,7,0.5181909753885044,0.9985549132947981,8.82122082864416e-5,5,0.5879213960349496,0.9989677952105698,2.602893704592106e-4,97,17
business-innovation,1.7794358452309855,1.194300944344847,-1.049868218328721,1.208950611578116,6,1.4405277101741398,0.9987613542526833,2.3948418863095503e-6,3,-0.1544760799320451,0.9993806771263423,6.59640600533512e-5,10,2
strategic-communication,0.7706124057731643,0.6719981060121615,-1.049868218328721,0.5442553342327043,4,0.8194996621811412,0.9991742361684558,1.0215964231360452e-4,1,0.01855445782632697,0.999793559042114,1.800491828172834e-5,7,1
whitepaper-writing,1.7590414161193395,1.2393992892010874,16.21141629417624,1.3150893375039707,3,1.1041989490713415,0.9993806771263415,1.4175942331365052e-6,1,-0.18532052284230988,0.999793559042114,3.098079923276459e-5,34,2
jotform,-0.3991329159754384,-0.28652845487712114,0.18069475881139663,-0.34545367382677555,1,-0.09522967803901224,0.999793559042114,0,1,-0.186611584818623,0.999793559042114,2.0174111698475143e-5,22,3
eclinicalworks,0.7920413093273402,-0.15416168646381925,-1.049868218328721,0.02878288911110678,7,-0.685898754221741,0.9985549132947977,1.814890810964538e-5,1,0.8713760107609773,0.999793559042114,2.0639833121706134e-4,5,2
icd-coding,1.113120227675863,0.041652968023138,-1.049868218328721,0.2607106796641137,3,0.12517982215924933,0.9993806771263423,1.1400878370716251e-7,2,0.3350736846025467,0.999587118084228,4.2626668983284035e-8,19,1
medical-procedure-coding,1.113120227675863,0.041652968023138,-1.049868218328721,0.2607106796641137,4,0.720539436975018,0.9991742361684555,2.382032531901968e-4,1,0.8713760107609773,0.999793559042114,2.0639833121706134e-4,11,1
affinity-designer,1.040994799177555,0.8475201515229389,-1.049868218328721,0.7140333379017239,14,-1.5183160890287049,0.9971098265895965,4.2565872855349396e-5,2,0.09692777065606684,0.999587118084228,0,10,2
affinity-photo,0.48992327765320454,-0.47696221859566607,-1.049868218328721,-0.3102271737417656,5,-0.2392372718225868,0.9989677952105698,4.6696519710405465e-6,1,0.09707071563792433,0.999793559042114,2.5782885291536878e-5,6,1
api-testing,-0.1072684327304011,-0.04525125655865361,6.9466796357250225,-0.06383366398559265,56,4.01568098960974,0.9884393063583815,4.3147549692120347e-4,71,2.3589385303412054,0.9853426919900931,1.0255913254007507e-4,41,17
international-relations,0.5485896414161214,0.03274498378679705,-1.049868218328721,0.01862600430669685,21,3.407424165956601,0.9956647398843934,7.016944803545934e-5,34,3.528655741378045,0.9929810074318749,2.848598486336699e-5,4,2
access-vba,0.20722149007820503,-0.12168631506231024,-5.304510547205555,-0.04175333211573001,17,1.6961878956421486,0.9964905037159365,6.0637894569471954e-5,5,0.3754322602265468,0.9989677952105698,0,34,5
camera,0.2386986982604554,0.1352043119374823,-0.838266894230443,0.14890513152949195,72,8.758933227239798,0.9851362510322048,2.6728879310045203e-4,109,7.562649858187251,0.9774979355904245,2.053327595079724e-5,14,37
manychat,0.2870036656304269,0.3820035390301983,1.4916668600757077,0.4099358200995192,93,14.516536687581862,0.9808009909166009,1.1305089948454476e-4,143,7.907943139732547,0.9704789430222927,6.954276429642638e-5,67,15
spanish-proofreading,0.01930393026118677,-0.2062350184530726,1.308930632972361,-0.24906471561203317,6,-0.29812079145520476,0.9987613542526838,7.092839305505582e-7,2,0.10165964783284182,0.999587118084228,0,58,3
marketing-collateral,0.14112264010516523,0.08848843689032271,0.7869824114357246,0.12631822486801134,25,6.0386557898863,0.9948389760528504,7.722478137380071e-5,32,3.3301743142146165,0.993393889347645,9.030490849702496e-6,89,21
google-data-studio,0.5987451453186848,0.494212392643602,3.062070776920689,0.5783762994774494,39,3.7939124307744776,0.9919488026424436,3.3847722724346174e-4,41,4.544461634379064,0.9915359207266733,5.3361087438364925e-5,208,40
typo3,0.3753954094081233,0.17344074667173995,-1.049868218328721,0.4685167544366479,4,0.32914305255471266,0.9991742361684558,6.278112098916962e-5,2,0.17053136416824527,0.999587118084228,0,16,3
property-insurance,0.317453026636159,-0.25829998322904985,-1.049868218328721,-0.02494335923669146,10,-0.653824845768082,0.9979355904211392,2.994022380038309e-4,3,-0.5952342464129148,0.9993806771263418,4.128819157720893e-4,5,2
vehicle-insurance,0.317453026636159,-0.25829998322904985,-1.049868218328721,-0.02494335923669146,11,-1.1876464699881002,0.9977291494632539,6.2777671478464745e-6,1,-0.01402874948498284,0.999793559042114,0,5,2
human-resources-compliance,0.16325594738757657,0.05943777479987976,0.7585311658386877,-0.03297960931592447,16,2.0642958100019295,0.9966969446738244,5.00255107835745e-6,11,-0.0215426324302965,0.9977291494632535,2.2337051329846173e-4,4,2
marketing-cloud-administration,0.4978003880228629,0.4441491813795957,-1.049868218328721,0.626590226275056,5,0.840622782662832,0.9989677952105698,9.05934542750969e-7,0,0,NA,0,2,1
marketing-cloud-development,0.4978003880228629,0.4441491813795957,-1.049868218328721,0.626590226275056,4,0.44966699561681023,0.9991742361684555,2.292521572240509e-7,0,0,NA,0,1,1
campaign-monitor,0.5645935695720227,0.4409045888828583,0.6630031228322613,0.4512041956251657,88,11.082218347572907,0.9818331957060288,2.8453934356709735e-4,162,8.398935359876292,0.9665565648224592,1.5686081506868942e-4,50,16
mule,0.1858062341491228,0.5055737812818527,-1.049868218328721,0.2831817578757291,4,-0.6293309464091066,0.9991742361684555,7.651237153378886e-5,2,-0.10681998227519257,0.999587118084228,1.0077081479992133e-4,5,3
microsoft-kinect-development,0.44289270001538705,0.07201261229721204,-1.049868218328721,0.5285047665872339,1,-0.0148019567321081,0.999793559042114,0,0,0,NA,0,7,2
adobe-livecycle,-0.2124182483560794,0.07283334169278796,0.06285106788093871,-0.18167272904519569,1,0.03682705078751351,0.999793559042114,2.9241130616438282e-5,0,0,NA,0,27,1
resume-screening,-0.1615856239745858,-0.09305689654492735,0.3933115424029018,-0.1035564825980948,18,3.098316687447322,0.9962840627580519,2.5456247489681992e-5,21,1.7290051424358577,0.9956647398843931,1.643998293065264e-6,51,39
shopify-plus,-0.28685109524142904,-0.11867598003580752,-4.024296885637599,-0.2397517204012469,8,1.2364092905124644,0.9983484723369116,5.39369077421164e-6,58,2.5421386767904286,0.9880264244426079,1.3972235141070715e-4,359,16
assistant-editor,-1.524372252921814,-1.0855550459001344,-0.9773963146801709,-1.198423668063013,5,0.9122685725031403,0.9989677952105698,8.808315546431366e-7,1,-0.01054923866312495,0.999793559042114,1.4265362152486393e-5,6,1
podcast-production,-0.19341453817106655,-0.08122218764944825,-2.416781656949055,-0.13844089011818694,21,2.4480327557784634,0.9956647398843926,1.8404701002999648e-4,17,2.0338048655836696,0.9964905037159373,2.4646656486258615e-5,154,23
radio-show-hosting,1.4285309397933283,0.7571954721856182,-1.049868218328721,0.9461020413419804,5,0.5578609320580584,0.9989677952105694,6.369317209550426e-6,2,-0.024031425546858578,0.9995871180842275,0,4,3
us-taxation,0.8793775929336147,0.5645807041816219,6.743140573442226,0.6406446546576089,15,1.4078392873074161,0.9969033856317093,5.793212316981649e-4,13,0.9403876433717056,0.9973162675474821,7.882584670592545e-6,44,10
fraud-analysis,0.6406371236573013,0.37656991573729376,-1.049868218328721,0.8112827199553571,0,0,NA,0,1,0.1398879101123494,0.999793559042114,1.1162070931944158e-4,30,1
fraud-mitigation,0.6406371236573013,0.37656991573729376,-1.049868218328721,0.8112827199553571,0,0,NA,0,2,0.6486894144004864,0.999587118084228,1.7338713503454076e-5,7,1
translation-german-turkish,-0.0530548298898228,-0.03903987961897377,-1.049868218328721,0.2904975704620684,4,-0.6601947994534969,0.9991742361684558,7.418298421906309e-5,1,-0.13169261976308025,0.999793559042114,0,1,2
real-estate-acquisition,-0.4862581313735974,-0.31628665398780026,0.0131578947368421,-0.4297015593452565,35,5.428020933953832,0.9927745664739873,1.641783794549381e-4,18,1.3031273777083465,0.9962840627580519,1.5762840519646658e-6,75,16
quick-books-online,-0.2568806196719983,-0.11289031647253744,-3.052571132924282,-0.15741029667196677,11,1.5552354495400948,0.9977291494632531,1.2891443525325281e-5,27,4.7726129619475,0.9944260941370775,1.2657905409499312e-6,168,40
aws-iot-core,0.6406371236572989,0.8240504289699968,-5.944033528367944,0.7372022800133657,2,-0.024371280816303437,0.999587118084228,0,1,0.01598258219554471,0.999793559042114,1.8079412760956193e-5,6,1
periscope,1.80612930569693,0.8169008465477904,-1.049868218328721,1.0062343073689035,4,0.4111999363003617,0.9991742361684558,9.095756754279614e-7,3,0.3976481210845705,0.9993806771263418,1.1351262694339961e-4,2,2
tv-broadcasting,1.3985428877045554,0.649785084217409,0.6983504395225462,0.909284171701245,5,0.3075605463136713,0.9989677952105694,4.890609731261072e-6,1,0.00427342089698995,0.999793559042114,3.176852629148829e-5,6,3
inking,-0.18478141867003595,-0.1118092190090806,0.04143844594417493,-0.12482234089686926,4,-0.691202717585789,0.9991742361684558,5.699521789049734e-7,0,0,NA,0,1438,1081
translation-french-spanish,0.12122032414172151,-0.10456558455716045,-1.049868218328721,-0.18804299614554781,5,0.7503966573733516,0.9989677952105698,1.9466242097921428e-4,1,-0.13169261976308025,0.999793559042114,7.977369461386073e-5,73,3
expense-reporting,-0.01313667053810646,0.07843184516762618,-1.049868218328721,0.08732631782164241,2,0.5141680269719435,0.9995871180842275,0,0,0,NA,0,8,1
universal-windows-platform,-0.2092296315605557,-0.10806297788298903,-1.049868218328721,-0.08602242181710817,4,-0.5584791808461116,0.9991742361684555,6.112449318834998e-6,1,-0.097269577930283,0.999793559042114,2.8898315378219115e-5,12,2
jaspersoft-studio,0.4646124276180173,0.8416063945101703,-14.346879769377818,0.6537402884258504,0,0,NA,0,0,0,NA,0,6,2
software-architecture,0.3401798026047779,0.19486344363231425,-1.465255459395391,0.30352308145289375,53,0.23361346801064498,0.9890586292320415,2.1044983091941127e-4,74,14.914748638231195,0.9847233691164357,5.934415163910951e-5,78,43
goldmine,-0.19549800013192867,-0.10395933882560622,-1.049868218328721,-0.09503797550019208,7,1.0933550751043204,0.9985549132947977,5.931288732540076e-6,0,0,NA,0,1,1
medical-mastermind-medical-billing-services,0.4978003880228607,0.5636909039475533,3.776654970582982,0.5242057155417207,0,0,NA,0,0,0,NA,0,6,1
office-timeline,0.4978003880228607,0.5636909039475533,3.776654970582982,0.5242057155417207,0,0,NA,0,0,0,NA,0,0,1
formsite,-0.4748257823194801,-0.338359497580847,-0.9357389390564762,-0.36994663986639886,1,0.6974114859043298,0.999793559042114,0,1,0.09432368782132038,0.999793559042114,2.4047057516956813e-5,4,1
supplier-development,-0.131657848538903,0.13597674074339788,-6.9120142075942175,-0.07555577182962893,5,0.11707081688302422,0.9989677952105694,1.0291369251429425e-4,1,0.14935754441297097,0.999793559042114,9.945562834281429e-5,5,2
asp.net-web-api,0.07928997550687471,0.13035039656668193,0.7670281120010877,0.17414298423623775,45,5.854102949922784,0.990710156895125,2.971810405058987e-4,27,0.8005555295445337,0.9944260941370753,6.32242416498237e-7,81,13
redux-framework,0.22778310653312192,0.2529021657243218,3.8639076867844,0.32525430970483965,22,2.374534340863687,0.9954582989265074,3.750186744080947e-5,19,0.7634749575423198,0.996077621800164,9.97177069966105e-7,37,11
redux-thunk,0.15746226601944202,0.2141889326649573,-1.049868218328721,0.2011734886385119,3,0.676696894447402,0.9993806771263423,1.1318424034869272e-7,3,-0.10021522307158176,0.9993806771263418,0,15,3
sabre,0.3049936154417992,0.5476400795118908,-1.049868218328721,0.3754514816632782,1,0.19214230914920655,0.999793559042114,2.019321579450986e-5,2,0.05687352084871844,0.999587118084228,2.206525536628682e-4,13,2
cross-browser-testing,-0.2091173850890318,-0.07633822739204789,4.999999999999999,-0.12143956220562288,12,1.6664854957872977,0.9975227085053678,6.747491824873425e-5,0,0,NA,0,25,3
email-security,0.4595529639816267,0.19214230914920655,0.1802269432436146,0.26595054519471334,12,-0.1568559707274566,0.9975227085053682,7.6633065536775e-5,7,0.4559963867990906,0.9985549132947973,1.3314993048077652e-4,25,5
cyber-risk-management,0.1267257768690369,-0.4742960811587508,-1.049868218328721,-0.4463729657487277,13,1.8216292698463368,0.9973162675474807,6.0742080292158924e-5,0,0,NA,0,10,2
urdu,0.10727305091325712,0.3158895217552052,-11.045701007052088,0.14609764822848012,13,-1.0551978655335583,0.9973162675474807,4.973574010084673e-4,7,0.5211140815452775,0.9985549132947977,6.866499921069327e-7,30,12
digital-strategy,0.3024280191996891,0.3961576865852808,-1.049868218328721,0.4390367806406566,32,4.804890414863409,0.9933938893476455,4.8089462922750026e-5,54,3.3655477806175416,0.9888521882741517,2.4922129012264806e-5,90,3
apple-cloudkit,0.44387073771668406,0.176090039109291,-1.049868218328721,0.11676811351522458,82,8.723578426096742,0.9830718414533428,3.196805036278888e-4,120,7.8879805567342585,0.9752270850536754,8.58781870162104e-5,1,2
google-local-business-optimization,-0.4336328125019579,-0.3224300223031093,0.4928445276305514,-0.3162046195494556,7,2.5245572913581604,0.9985549132947981,2.0566454987131247e-6,0,0,NA,0,67,4
human-resources-strategy,0.17938849513441393,0.04353289023220181,-1.049868218328721,-0.01236902099809101,3,-0.13531501722452532,0.9993806771263418,0,3,0.6379476837495084,0.9993806771263418,4.277972421059049e-4,22,2
adobe-incopy,-1.0866710802689716,-0.4449644746615911,-8.697328356108336,-0.8788569251911607,4,-0.47119039372078136,0.9991742361684558,8.514207829009605e-5,0,0,NA,0,2,1
native-advertising,0.6206174475605362,0.25452716378970414,15.999999999999998,0.4428377618583313,21,2.3013734060226687,0.9956647398843926,4.978337215432901e-6,40,3.8662002639268676,0.9917423616845598,9.456537637125902e-6,13,3
waterfall-project-management,0.6156091176300048,0.8101472731301467,-1.049868218328721,0.6691104074765007,0,0,NA,0,2,-0.42686301875231975,0.999587118084228,0,5,1
consumer-research,0.5899920867195797,0.03090573752662536,-1.049868218328721,0.4818394916829196,2,0.2862234706046727,0.9995871180842275,4.14472590675481e-5,3,-0.3667674592812016,0.9993806771263415,1.3944689789311397e-4,11,4
open-source,0.5900605483115314,-0.31608937503534723,-1.049868218328721,-0.3181028828779472,4,0.843890598790613,0.9991742361684558,6.065315273696203e-6,0,0,NA,0,6,1
robotframework,0.6637901673934882,0.4010538179767872,-1.049868218328721,0.3082210464481903,5,0.3554504697664778,0.9989677952105698,2.358833793893255e-4,6,-1.155463309641173,0.9987613542526838,5.901269123713436e-5,8,2
sophos-sophos-utm,0.00413261842262434,0.3245987219924372,-8.697328356108446,0.1496598745626142,4,-0.49067107136903,0.9991742361684562,6.619074973324387e-5,2,0.2407176816262539,0.999587118084228,2.429832666436218e-5,20,2
portuguese-proofreading,-0.3806971668382769,-0.4044383174424889,-1.049868218328721,-0.45779545302921626,5,0.8810983960313264,0.9989677952105698,3.1775881509469544e-8,3,-0.42843788528202476,0.9993806771263418,0,17,4
chaos-group-v-ray,0.08033970338373932,0.2000544742115701,-21.03443501673447,0.21919280238543248,5,0.3067975044182631,0.9989677952105698,7.472398792130329e-7,2,0.5517319135415926,0.999587118084228,0,31,3
linq-to-sql,-0.07572540514693837,0.13755186877719264,-1.049868218328721,0.02695908283400472,3,0.9935044388108435,0.9993806771263418,4.498101555978507e-6,2,-0.07065609530508686,0.9995871180842283,0,12,2
apache-avro,1.4989590692744124,0.8840758357496967,12.228449272335409,1.1862043942419167,1,0.2279255395406004,0.999793559042114,0,0,0,NA,0,0,2
scss,0.04189213316551205,-0.01747065653636866,0.8389895781436232,0.04949326421191084,53,0.43419189036492256,0.9890586292320404,3.8973788627100187e-4,42,1.4489332123782166,0.991329479768785,4.163274477329416e-4,131,60
python-sklearn,0.5576760551283848,0.20846127811789048,-1.049868218328721,0.6861049175649262,1,0.11334542981520115,0.999793559042114,6.765358595250591e-5,1,0.1421591263304189,0.999793559042114,0,18,2
surface-design,1.2556718754752685,1.5977643575588452,22.999999999999993,1.4265025541435423,2,0.2947351296878153,0.999587118084228,3.0033406875579346e-5,0,0,NA,0,7,1
ethical-hacking,0.19455930913343827,0.23574259531734176,0.34807403386238245,0.14593427274806747,8,-1.2018886866030192,0.9983484723369116,2.963989433637883e-7,23,0.22367080304413595,0.9952518579686217,3.9217768940758084e-4,22,5
information-security-audit,0.25192888944165254,0.2669919531435695,-0.6478975065759054,0.08494815879702051,21,2.2317640057573795,0.9956647398843939,1.1141845010576361e-4,26,1.4352208962987922,0.9946325350949632,1.9254045352623203e-5,12,4
proxmox-ve,-0.23236901977968327,0.2010164113748913,-0.6478975065759054,-0.05544075400930967,14,0.8188739290265157,0.9971098265895953,2.4394241076086057e-6,11,0.3690535270594399,0.9977291494632539,1.622568372647007e-4,16,2
saltstack,-0.23236901977968327,0.2010164113748913,-0.6478975065759054,-0.05544075400930967,12,0.5484698915815065,0.9975227085053671,2.1412880174121122e-6,10,0.25293990711151093,0.9979355904211396,1.487224006914587e-4,2,2
plumbing,-0.3224406061763385,0.14595665116265405,-1.049868218328721,-0.13218038436161345,7,1.2290623055178551,0.9985549132947981,1.6480288446588405e-4,1,0.7450881358541622,0.999793559042114,1.4453105746368934e-4,27,6
sap-business-objects,-0.35123074806742005,-0.03643615404166926,-1.049868218328721,-0.21347946786656208,3,0.4627523988466574,0.9993806771263415,9.932044975792862e-7,3,0.5063444617148829,0.9993806771263415,1.4607449808347206e-4,8,2
skype-development,-1.1198556568179747,-0.7919081129274631,-1.049868218328721,-1.0272450223380631,3,0.13425210542488153,0.9993806771263418,8.87546462932722e-7,3,-0.08898854969529318,0.9993806771263418,0,0,1
dispatch,-0.3147010354077032,-0.06733324956817331,-1.049868218328721,-0.2058302655932447,1,0.26068118948874797,0.999793559042114,0,0,0,NA,0,9,2
dispatch-and-tracking-solutions-lets,-0.3147010354077032,-0.06733324956817331,-1.049868218328721,-0.2058302655932447,6,-0.3573683299461526,0.9987613542526841,4.1365140793519676e-4,0,0,NA,0,2,2
golem,1.3972850949108178,0.4839020457162253,-1.049868218328721,0.5494106094825562,2,0.5297459540526885,0.999587118084228,0,3,-0.1467823156622493,0.9993806771263418,0,0,1
solidity,1.374826552893069,0.5890042340271017,-1.049868218328721,0.5011834094649803,2,-0.9104252560333412,0.999587118084228,1.0751617369829555e-4,4,-0.18206678822030312,0.9991742361684555,4.11898247437304e-6,71,2
ejs,0.12031489811937728,0.2308458617139715,9.999999999999998,0.2026084117441002,10,1.8652689850887256,0.9979355904211392,6.617609575592253e-6,1,0.1217756466930433,0.999793559042114,0,19,4
fintech-consulting,1.4088205407059968,0.8458481889702937,2.5547043929455344,0.7915895425394829,15,0.58762292355104,0.9969033856317093,8.053350390916626e-5,0,0,NA,0,14,4
cybergrants,-0.965672314171989,-0.792160784658503,0.49999999999999994,-0.8128693299473984,12,2.9114609617149627,0.9975227085053675,9.531099559823436e-6,0,0,NA,0,0,1
plotly,0.41798864558119814,0.45487581739259936,0.24396771765068115,0.5402256848183649,6,0.2546658332059211,0.9987613542526833,5.97474569872798e-6,3,-0.1930768037233498,0.9993806771263415,6.460103583227295e-6,7,4
worldbuilding,-0.06929380431692195,-0.7861873381411201,-1.049868218328721,-0.7865367028430337,2,0.49951998518702756,0.999587118084228,7.470682255579075e-5,2,0.15390018573214603,0.999587118084228,0,1,1
fund-accounting,1.2429738230317793,0.05566507382733387,3.132106060953316,1.4770095406011068,1,-0.10649220586095208,0.999793559042114,4.1288191577208905e-4,1,-0.7086693128789815,0.999793559042114,1.1653970923091055e-4,5,1
comsol-multiphysics,0.4625604930067397,0.1757551738809866,-1.049868218328721,0.25991811389894803,2,0.026736985484274944,0.999587118084228,0,3,0.13836506182124414,0.9993806771263418,0,5,2
trade-marketing,0.29665401996513363,0.4264975161200638,-4.927969519402371,0.4163879368193192,34,8.219138319343713,0.9929810074318738,5.848963730813709e-5,50,4.65732525181323,0.9896779521056959,4.1400915997781305e-5,6,3
exploratory-data-analysis,0.1820853755298413,-0.3246059908153455,-1.049868218328721,-0.12728598038831218,4,0.5291497462353971,0.9991742361684558,1.5080276830033363e-5,2,0.45189769638694194,0.999587118084228,1.7338713503454076e-5,12,4
aws-systems-manager,-1.3183144832511164,-0.8462749020546101,-1.049868218328721,-1.1799862875613438,1,0.12491939130565372,0.999793559042114,0,4,-0.1870349115401351,0.9991742361684558,6.83074925601251e-5,50,1
greek,-0.093765454663130507,-0.1499850918503292,1.0261552388450703,0.05733755900874575,42,0.4083602681530597,0.991329479768788,5.195087752758802e-4,61,5.261371263059932,0.987407101568954,0.0010521931617309141,42,23
translation-english-armenian,-1.419935492511933,-0.808915930323716,0.7129657258402482,-1.196623593091871,4,-0.971284456552739,0.9991742361684558,1.458343612573659e-7,1,0.05514185066296302,0.999793559042114,1.1568379418781056e-5,5,1
grafana,-0.03289464773002287,0.4416234584394466,-1.049868218328721,0.18102008849711507,1,0.1233008510926868,0.999793559042114,1.1811114465055292e-5,1,0.09491799357352956,0.999793559042114,1.4484880088202599e-5,10,1
translation-spanish-italian,0.5974504992873856,0.5502400611689556,-1.049868218328721,0.8724628146412781,1,-0.18580659098637808,0.999793559042114,2.178629364113187e-5,0,0,NA,0,11,1
autolisp,0.6885168560042123,0.4692428635235064,-1.049868218328721,0.7334186774732074,1,0.21667715185793665,0.999793559042114,0,2,0.17075093896862586,0.999587118084228,0,4,1
arkit,0.8509524253133136,0.6566784082071543,51.08949026210154,0.7556523081248122,39,1.9040125400339678,0.991948802642445,1.232302914029743e-4,92,4.492826989579649,0.9810074318744877,5.132108420101188e-5,21,4
russian-proofreading,-0.03595145972305254,0.07679460894310321,-0,0.2959462492028763,4,-0.3245500058474971,0.9991742361684558,5.497438392471242e-5,3,-0.18196405086299491,0.9993806771263423,1.4170055065040277e-4,20,3
aws-iot-device-management,1.1683496900867063,0.6337788175821868,-1.049868218328721,0.5858046556236156,2,0.12111386980381535,0.9995871180842275,0,1,0.0803916982353115,0.999793559042114,1.1138421832137175e-4,4,1
operational-planning,0.07499072244035959,0.05566507382733387,-1.049868218328721,0.03705278001490762,5,-0.015200311403675337,0.9989677952105698,1.9334546343077747e-6,4,0.7614712776944981,0.9991742361684558,5.3096502132796207e-8,9,1
